33284ab1;5.0;180.0;31064
0a8b337;3;180
24abc147;2.0;95.0;88414
e3aa6a62;3;180
c304ab1;5.0;240.0;66475
94d4c247;3;180
308cb337;3;180
80a6b337;3;180
10d99a1e;3;180
73314eb1;3.0;180.0;15216
40d0b637;3;180
945cc147;3;180
ooooo2;4.0;210.0;54879
9073b637;5.0;135.0;84879
e49bbf47;3;180
807d9c1e;3.0;180.0;35342
7a1798b3;3;180
d3e46a62;5.0;180.0;71043
64cdc047;3.0;180.0;79061
c31c6b62;3;180
40c8b237;1.0;220.0;13962
fb7caa1;3;180
d3d44db1;3;180
208b437;3.0;180.0;38710
f3146b62;3.0;180.0;27294
